rate,comment
1,便宜、好逛、有趣，非常適合運動散步，但真的非常多小孩子來，平假日都是，動物常常會很難找，很像在玩躲貓貓，每次來動物園回家都超好睡哈哈哈，現在都很方便都能直接刷悠遊卡，記得別傻傻去旁邊購票跟我一樣
1,只吃過新莊老店，第一次來敦南店有被裝潢和復古設計驚艷到！鴨血真的超級嫩，肉類品質也很不錯，狗汁好喝必點！很適合多人一起來吃，很特別的是點歌服務，和朋友一行人吃得滿足又開心💖
1,✔️平均一人吃了$八百多塊 ✔️可用apple pay ✔️收一成服務費 ✔️週五中午12點現場排隊，第七組，直接入座 ✔️會員消費集點送火鍋料 ✔️鴨血入味、多汁，好吃！ ✔️麻辣鍋，中辣，不是太辣；下次試試大辣 ✔️花枝蝦漿$220，份量不多，上面有魚卵，裡面有整隻的蝦，非常好吃，必點！ ✔️炸排骨酥，半份$65，調味好吃，必點！ ✔️肉類、青菜、麵，中規中矩 ✔️結尾送一顆甜點，檸檬派口味的冰
1,4-6人 鍋底（含鴨血、豆腐）$480 美國安格斯牛小排 $600 台灣牛胸肉 $430 台灣特選梅花豬 $360 牛筋 $350 大腸頭 $350 芋頭丸子 $140 貢丸 $100 花枝蝦漿 $220 炸豆皮 $90 油條 $70 娃娃菜 $130 魚餃 $100 . 週末時在開店前提早20分鐘去排隊，就順利成為第一批入場的客人！ 復古裝潢和隨便點都好吃的料，真的好喜歡！！！附贈的檸檬派冰淇淋也超超超好吃！！！
1,一家超難訂到位的网紅店 古色古香的火鍋店，從外面絕對看不出它是一家餐廳 裡頭的裝潢耳目一新，很有80年代氛圍 食材新鮮，鴨血好吃得不得了，青菜的份量很大，兩人點一盤就夠了 服務生態度親切，有機會一定會回訪
1,餐廳每一處都能感覺店家的用心，復古的磚墻、地板、牆上可愛的跑馬燈，天花板投射炫砲の霓虹燈，到餐點的盤子，甜點的包裝紙，還有餐點的獨特性，是超級用心的餐廳✨ 第一次訂到詹記！幸運做到魚缸旁邊的位置，一邊吃火鉤一邊看龍龍😍 火鍋口味不會太麻，點微辣剛剛好，湯底香氣很足，鴨血很嫩豆腐很入味，鴛鴦鍋另一邊平衡太辣的舌頭。 三鮮丸真的必點，干貝怎麼搞超級好吃！內餡不是敷衍的，很扎實。 第二必點是蛋餃，手工蛋餃吃得到蛋香、內餡是香菇豬肉，很有層次很、好、吃😍 第三是雪寶，店家招待的小甜點❤️雖然說免費的就是好吃，但這個檸檬小冰淇淋真的是⋯超級好吃。。。。。會想買的那種欸
1,真的每個都好好吃喔不枉費一個月前先訂位，店內每個服務生從外到內服務都超讚面帶微笑，應該是個快樂的工作環境！肉都超讚而且松阪豬份量很多，更不用說芋頭貢丸、鴨血，沒有雷～內用外帶都好吃！讚
1,推薦必點：牛肉 松板豬 油條 花枝蝦漿 牛肚 肉品的表現都非常好 我本來是比較喜歡吃豬肉的人 但他的牛肉表現太驚艷了 甜點有檸檬蛋糕口味的冰淇淋 一個人一顆不夠吃(˶‾᷄ ⁻̫ ‾᷅˵) 我好想一個人把所有人的吃完但不行嗚嗚嗚嗚 吃完火鍋味會超重 建議要排在當天要洗衣服的時候吃 服務人員都很親切 很難訂位 很貴 很好吃 蔥切的很細 辣椒很辣 一個人吃了700多 可是很開心 喔耶
0,"客房清潔人員水準參差不齊，因為家人8/27中午退房後立刻發現自己的私人用品鯊魚髮夾遺留在浴室忘記取走，立刻致電飯店，卻得到敷衍的回應「找不到」，隔日親自至飯店前台詢問，仍然得到敷衍的回覆，從頭到尾都是找不到，對於客人不小心的遺失物品都無良好的管理機制，令我這個多年老客戶非常失望！  Immediately after checking out at noon on 8/27, my family found that her hair clip was left in the bathroom. My family called the hotel and the hotel stuff told my family they will check and find it.  But no response from the hotel till next day. I went to the hotel personally to check the status on Monday and still no results.  I really doubted the hotel room cleaning stuffs didn’t do a good job.  I’m very disappointed about this hotel."
0,第一次來訪住的房間是（卓越套房）約20坪 這是我第一次住過有2間廁所的房型 有客廳，房間，更衣間，2個馬桶 （一個只是一般梳妝廁所，一個是淋浴廁所） 交通方便大門旁就是捷運站 （善導寺站2號出口） 當然飯店有停車場🅿️不過停車場空間小技術不好的要慎選⋯明明飯店這麼大⋯規劃停車場卻⋯⋯這樣⋯無言😩格子也不多還要跟餐廳一起共用根本就有緣就停沒緣就停外面的概念🤦 讓我不滿意的地方是⋯⋯ 冰箱飲料要另外付費？？？ 你說酒要錢就算了…飲料要錢？！ 這是5星級飯店？哪裡是？我住過不只1間5星級飯店放在冰箱的飲料都是給住客的⋯要另外付費的根本不會放房間⋯都是另外放菜單飲料單在房間有需要再打到櫃檯（這是怎樣給人家看的到喝不到的感覺？！）我不喜歡這樣的感覺 當然啊⋯早餐是自助吧！！！  就算服務再怎麼好，享受起來不舒服就是不好
1,房間乾淨舒適、服務優、早餐選擇多樣化、大多以中歺為主、但整體上早餐普通、味道上得不到驚喜、交通非常方便。
0,請問一下宴會廳服務人員很忙嗎？打兩次過去轉接都沒人接 等了快10分鐘 別人的時間不寶貴嗎？
1,這次來喜來登不是為了住宿 是商務會議及活動  buffet令人驚艷 義大利麵不會軟爛 牛排也是非常好吃 生熟度恰到好處 其他的起司、沙拉、熟食也是種類繁多 不會有那種硬要湊數的菜色 而是每一種都非常好吃  推薦要招待賓客 舉辦商務活動的朋友 喜來登是個相當棒的選擇
1,這次我們住豪華客房，這邊服務態度十分親切，也對刷卡內容講得很仔細，完全沒有一絲不耐煩，對小孩也不冷漠很親切，房間也很舒適，而且床睡起來真的太舒服了，17樓有三溫暖 游泳池 健身房 可以使用😃
1,中正紀念堂很美，除了燈光與花卉都是十分用心 另外也很常會有展覽或是展演，這一區有許多鴿子 廣場南北側另建有國家戲劇院以及國家音樂廳(兩廳院) 很喜歡這裡
1,儀隊交接，整齊劃一，莊嚴肅穆的氣氛，藍白色的建築，寬闊的視野，讓人心曠神怡。
1,有水池、歷史建築、藝術建築、餐廳的景點，  周圍有許多其他知名餐廳與台北景點，  交通方便臨台北捷運站，白天跟晚上的風味不同。
1,IG:ontheb612 - 🔹《迪士尼動畫展》全票 $420 2023年適逢華特迪士尼動畫工作室創立100週年，各式百年慶典活動也在世界各處熱鬧登場。 授權巡迴全球的《迪士尼動畫展》，精選了500多件經典作品原作手稿等作品，一一呈現在眼前，讓人彷彿身歷其境。 展覽中還有不容錯過的限定商品，錯誤預購期的雙人紀念套票的也不用煩惱，現場也有做販售唷！  最喜歡的是《小飛象》這一部，即使天生與眾不同，只要相信自己的獨特，就能創造出自己的價值。  快到《迪士尼動畫展》感受那迷人的魅力吧！
1,開車來的可以停在他們自己的地下停車場，有要看憲兵表演的記得要提早卡位，我們在倒數10分鐘上去的時候已經站了滿滿的人了，想要站最前面至少要提早20到30分鐘先搶位子，但如果沒有很在意要不要站前面的話，等的時間可以先去樓下的展覽廳逛逛裡面有很多作品 如果有帶長輩或者很多人的話，可以等旁邊的電梯，年輕人的話其實走樓梯會比較快，天氣好的話在樓梯上拍照的風景也很壯觀，只是天氣好的話真的會爬到滿頭大汗
1,紀念堂裡有定時儀隊交接，小朋友可以坐兩側第一排地板觀看。3樓跟1樓有些展覽，1樓服務台有常設展的導覽機可免費租借。1樓有紀念堂店，紀念章，郵局，餐廳店和座位休息區。花點時間在這邊逛逛很舒服，國際觀光客非常多。
1,一年四季都有不同美景的歷史古蹟，特別是春天的櫻花，和冬天的梅花，可以常來這裡走動。
1,從捷運站走出來，順著牆邊迴廊，穿過美麗的花園，走到大孝門，進入中正紀念堂內，有精彩的展覽。
1,盐酥鸡和手抓饼很好吃，去了两次
1,衣服商圈蠻好逛的！ 今天看到中秋月亮了～～～
1,非常有特色的夜市，大部分知名的店家都有內用座位，非常舒適👍
0,夜市越縮越小了。能吃的東西選擇也越來越少。而且八點多很多天未就開始收了，要早一點來
1,"跟永康是不同類型的商圈, 消費者族群不同,人潮少很多 許多店舖都出租,沒落程度很大!!"
0,現在沒有像以前那麼熱鬧，規模也比較小了，都是以服務學生為主，東西不會很貴，就在師大的側門，是很有歷史的夜市，白天也有賣。
1,南機場夜市雖然小小的，夜市可以吃到的，那邊幾乎都有，雖然小吃的五臟俱全。
1,阿男麻油雞湯超正，香濃厚好喝，臭老闆現蒸臭豆腐也夠味，八棟圓仔湯，的酒釀湯圓冰更特別，其他就自己隨吃啦。
1,我喜歡在這裡晃著，然后必喝一杯阿姨的現打果汁，買碗豬高飯，還有排對買無名燒餅，甜的10個，肉的10個，這就是我的南機場
1,太晚來，很多想吃的店都關了，但一定會再找一天來吃，太多必吃美食。今天剛好吃到大胃王吃貨豪豪推薦的來來水餃，天啊！要排隊，吃了入口即化的餃子，爽啦
1,環境乾淨👍 小吃好吃😋 動線良好還有廁所😊 絕對要常來🤩
1,目前去吃過的幾個攤都好吃，無地雷的夜市  夜市內有幾個店家有友善廁所，即使無消費亦可使用
1,「小心薯球」 路邊小店…吃不到的好味道 原本以為自己不會喜歡馬鈴薯球，尤其還是炸的。  沒想到被設計感十足的店面吸引買了一份…  優點： 1.薯球外皮炸的金黃酥脆，內層「真薯泥」（蒸）細膩綿密，中心有瑪茲瑞拉起司。 2.給了一些四季豆跟玉米筍來搭配轉換口感，減少罪惡感。 3.薯球搭配了金沙杏鮑菇，一口一口都有豐富的層次與香氣。 4.「醬」是用奶油跟牛奶花時間細細熬煮製作的，非常舒服且不膩的白醬。 5.口味適中，在夜市裡初遇的好料理，「小心薯球」不只是薯球。 硬是要缺點： 1.有點不夠吃。 2.價格稍高？？？但跟夜市裡炸一根120元的薯餅相較之下又還好….. 3.現點現做，需要等待。 4不好找，只能說在某知名芋頭冰店隔壁。  老闆不想紅，怕大家等太久。 想吃的人就碰碰運氣吧！  2023/10/23 三訪，終於吃到辣雞， 好吃！  我選擇加了墨西哥辣椒， 美味🤤
0,看別人介紹而來，老實說有些小失望！口味上沒辦法征服我😂是一個我不會特地跑一趟的夜市！中華路上有幾個停車場，還算便利
